"","title","press","time","body","url"
"1849","돌아온 '로코퀸' 황정음, 비혼 소재 '그놈이 그놈이다'로 공감까지 노린다 [종합]","엑스포츠뉴스","14:55","[엑스포츠뉴스 이송희 기자] '그놈이 그놈이다'가 새로운 형식의 로코를 예고하며 기대감을 높였다.<U+00A0> 6일 KBS 2TV 새 월화드라마 '그놈이 그놈이다' 온라인 제작발표회...","https://v.daum.net/v/20200706145535691"
"1850","서지훈-조우리 '다정한 연인처럼'[★포토]","스타뉴스","14:55","[스타뉴스 이동훈 기자] 배우 서지훈, 조우리가 6일 오후 온라인 생중계로 진행된 KBS 2TV 새 월화드라마 '그놈이 그놈이다' 제작발표회에서 포즈를 취하고 있다. /사진...","https://v.daum.net/v/20200706145533690"
"1851","이야기 나누는 김현종-이호승","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 김현종 국가안보실 2차장이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 이호승 경제수석과 이야기를 나누고 있다. 2020.07.06. s","https://v.daum.net/v/20200706145532689"
"1852","[07월 06일 15시 03] 故 최숙현 선수 가해자로 지목된 3인방, 국회서 폭행·폭언 부인","연합뉴스","14:55","[뉴스 스크립트] 트라이애슬론 유망주였다가 스스로 생을 마감한 고 최숙현 선수에게 폭행·폭언을 한 가해자로 지목된 경주시청 감독과 선수 2명 등 3인방이 국회에서 ...","https://v.daum.net/v/20200706145532688"
"1853","발언하는 문재인 대통령","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 발언하고 있다. 2020.07.06. since1999@newsis.com","https://v.daum.net/v/20200706145527687"
"1854","김재경 ""배우 활동 고충? 레인보우 멤버들 없어 외로워"" [화보]","스포츠동아","14:55","[동아닷컴] 김재경 “배우 활동 고충? 레인보우 멤버들 없어 외로워” [화보] 걸그룹 레인보우 출신에서 이제는 배우로서 대중 앞에 나선 김재경. SBS ‘초면에 사랑합...","https://v.daum.net/v/20200706145525686"
"1855","[07월 06일 15시 02] 정부 ""물류센터·헬스장도 방역수칙 지키면 추가 확진 없다""","연합뉴스","14:55","[뉴스 스크립트] 정부가 다중이용시설에서 방역수칙을 철저히 준수해 달라고 거듭 당부했습니다. 김강립 중앙재난안전대책본부 1총괄조정관은 오늘 브리핑에서 ""최근 확...","https://v.daum.net/v/20200706145524685"
"1856","수보회의 발언하는 문재인 대통령","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 발언하고 있다. 2020.07.06. since1999@newsis.com","https://v.daum.net/v/20200706145524684"
"1857","태연, 팬들에 선물 예고 ""내가 만든 팔찌 나눠주려고"" [★해시태그]","엑스포츠뉴스","14:55","[엑스포츠뉴스 조연수 인턴기자] 그룹 소녀시대 태연이 팬들에게 선물을 예고했다.<U+00A0> 태연은 6일 자신의 인스타그램 스토리에 ""소원한테 내가 만든 팔찌 나눠주려고 생...","https://v.daum.net/v/20200706145523683"
"1858","이야기 나누는 서훈-유연상","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 서훈 국가안보실장이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 유연상 경호처장과 이야기를 나누고 있다. 2020.07.06. since19","https://v.daum.net/v/20200706145521682"
"1859","[인사] 다우키움그룹","연합뉴스","14:55","◇ 임명 ▲ 키움증권인도네시아 대표이사 백종흠 ◇ 전보 ▲ 키움저축은행 상무 배충섭 (서울=연합뉴스) (끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706145520681"
"1860","'그놈이 그놈이다' 윤현민 ""황정음, 대한민국 1등 배우""","이데일리","14:55","[이데일리 스타in 김현식 기자] ‘그놈이 그놈이다’ 윤현민이 상대 배우 황정음에 대한 강한 신뢰를 드러냈다. 황정음(왼쪽), 윤현민윤현민은 6일 오후 진행된 KBS2 새...","https://v.daum.net/v/20200706145520680"
"1861","수석·보좌관회의 주재하는 문 대통령","연합뉴스","14:55","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 수석·보좌관 회의를 주재하고 있다. 왼쪽부터 문 대통령, 서훈 국가안보실장, 유연상 경호처장. ...","https://v.daum.net/v/20200706145519679"
"1862","[07월 06일 15시 01] 뉴스 브리핑","연합뉴스","14:55","정부가 물류센터·헬스장 등 다중이용시설의 방역수칙 준수를 거듭 당부했습니다. 코로나19 감염 전파가 쉬운 시설이라도 기본 방역수칙을 철저히 하면 추가 확진이 없...","https://v.daum.net/v/20200706145519678"
"1863","발언하는 문재인 대통령","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 발언하고 있다. 2020.07.06. since1999@newsis.com","https://v.daum.net/v/20200706145519677"
"1864","[자유로 연비] 7인승의 여유, '폭스바겐 티구안 올스페이스'의 자유로 연비는?","한국일보","14:55","폭스바겐 티구안은 국내 수입 SUV 시장에서도 뛰어난 실적과 평단의 호평을 받은 차량이다. 이러한 행보, 그리고 시장에서의 성공은 2007년 글로벌 시장에 데뷔한 초대 ...","https://v.daum.net/v/20200706145517676"
"1865","제주 기업경기 완만한 회복세..재난지원금 효과","뉴스1","14:55","(제주=뉴스1) 강승남 기자 = '신종 코로나바이러스감염증'(코로나19)로 바닥을 찍었던 제주 기업경기가 완만한 회복세를 보이고 있다. 6일 한국은행 제주본부는 '2020년...","https://v.daum.net/v/20200706145516675"
"1866","발언하는 문재인 대통령","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 발언하고 있다. 2020.07.06. since1999@newsis.com","https://v.daum.net/v/20200706145515674"
"1867","비건, 내일 방한..이인영 ""어떤 경우에도 대화""","YTN","14:55","[앵커] 내일 방한하는 걸로 알려진 스티븐 비건 미 국무부 부장관. 지난달 이도훈 한반도평화교섭본부장의 방미에 대한 답방 형식이지만, 최근 새롭게 개편된 우리의 외...","https://v.daum.net/v/20200706145513673"
"1868","""일본 프로야구, 10일부터 관중 입장 허용""","조선비즈","14:55","지난달 19일 개막한 일본 프로야구가 예정대로 오는 10일부터 관중 입장을 허용하기로 결정했다. 일본 스포츠 전문매체 일간스포츠의 보도에 따르면 일본야구기구(NPB)...","https://v.daum.net/v/20200706145512672"
"1869","한국 남고 싶다던 성범죄자 손정우, 그의 뜻대로 됐다","YTN","14:55","법원이 세계 최대 아동 성착취물 사이트 '웰컴투비디오' 운영자 손정우를 미국에 보내지 않기로 했다. 6일, 서울고법 형사20부(부장판사 강영수·정문경·이재찬)는 6일...","https://v.daum.net/v/20200706145512671"
"1870","국민감독위원회 입법토론회 참석하는 주호영","뉴스1","14:55","(서울=뉴스1) 성동훈 기자 = 주호영 미래통합당 원내대표가 6일 오후 서울 여의도 국회 의원회관에서 열린 ‘제2의 윤미향 방지를 위한 국민감독위원회 입법토론회’에 ...","https://v.daum.net/v/20200706145510670"
"1871","[속보] 문 대통령 ""공수처장 추천, 이미 늦어.. 국회 의무 다해야""","머니S","14:55","[속보] 문 대통령 ""공수처장 추천, 이미 늦어… 국회 의무 다해야""[머니S 주요뉴스]☞ ☞ ☞ ☞ ☞ ☞ ☞ ☞ ☞ ☞ 정소영 기자 wjsry21emd@mt.co.kr","https://v.daum.net/v/20200706145509669"
"1872","이야기 나누는 서훈 안보실장과 유연상 경호처장","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 서훈 국가안보실장이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 유연상 경호처장과 이야기를 나누고 있다. 2020.07.06. since19","https://v.daum.net/v/20200706145508668"
"1873","나란히 앉은 서훈-유연상-김현종","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 서훈 국가안보실장과 유연상 경호처장, 김현종 국가안보실2차장이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 나란히 앉아 있다.","https://v.daum.net/v/20200706145506667"
"1874","국민의레하는 토론회 참석자들","뉴스1","14:55","(서울=뉴스1) 성동훈 기자 = 미래통합당 주호영 원내대표, 이종배 정책위의장, 권영세 의원등 참석자들이 6일 오후 서울 여의도 국회 의원회관에서 열린 ‘제2의 윤미향...","https://v.daum.net/v/20200706145505666"
"1875","'한다다' 이상엽의 단짠 매력..이민정에 애절→알렉스에 냉정","스포츠동아","14:55","[동아닷컴] ‘한다다’ 이상엽의 단짠 매력…이민정에 애절→알렉스에 냉정 배우 이상엽의 눈빛이 시청자들의 마음을 사로잡고 있다. 지난 4, 5일 방송된 KBS2 ‘한 번 ...","https://v.daum.net/v/20200706145505665"
"1876","[MD포토] 조우리, '당당한 그녀'","마이데일리","14:55","[마이데일리 = 송일섭 기자] 배우 조우리가 6일 오후 온라인으로 진행된 KBS 2TV 새 월화드라마 '그놈이 그놈이다' (극본 이은영, 연출 최윤석) 제작발표회에서 포토타...","https://v.daum.net/v/20200706145505664"
"1877","방미숙 하남시의회의장, 제8대 후반기 취임사 발표","쿠키뉴스","14:55","[하남=쿠키뉴스 김정국 기자] 경기도 하남시의회 방미숙 의장이 제8대 전반기에 이어 후반기 의장으로 취임하며 취임사를 밝표했다.<U+00A0> 방 의장은 ""여러모로 부족한 저에...","https://v.daum.net/v/20200706145505663"
"1878","인사하는 서훈 국가안보실장","뉴시스","14:55","[서울=뉴시스]박영태 기자 = 서훈 신임 국가안보실장이 6일 오후 청와대에서 열린 수석 보좌관 회의에 참석해 인사를 하고 있다. 오른쪽은 유연상 경호처장. 2020.07.06","https://v.daum.net/v/20200706145503662"
"1879","[속보]文 ""국회, 공수처장 추천·인사청문회 기한 안에 해달라""","머니투데이","14:55","문재인 대통령은 6일 ""국민의 오랜 염원인 공수처가 법대로 7월에 출범하려면 공수처장을 비롯해 국회가 결정해 주어야 할 일이 많다""며 ""더 이상 지체하지 말고, 후보...","https://v.daum.net/v/20200706145503661"
"1880","안철수 ""대통령 지시도 무시하는 靑비서진들, 당장 해임해야""","이데일리","14:54","안철수 국민의당 안철수 대표가 6일 오전 서울 여의도 국회에서 열린 최고위원회의에서 발언하고 있다. (사진=연합뉴스)[이데일리 권오석 기자] 안철수 국민의당 대표가...","https://v.daum.net/v/20200706145454660"
"1881","전주시, 에너지 절약 1만여세대에 인센티브 1억8천여만원 지급","연합뉴스","14:54","(전주=연합뉴스) 홍인철 기자 = 전북 전주시는 지난해 하반기에 생활 속 에너지 절약으로 온실가스 배출량 감축에 이바지한 1만1천739세대에 총 1억8천여만원의 탄소포...","https://v.daum.net/v/20200706145453659"
"1882","모종화 병무청장 '모범 사회복무요원 표창'","뉴스1","14:54","(서울=뉴스1) = 모종화 병무청장이 6일 경기도 수원시 경인지방병무청을 방문,  호흡곤란으로 쓰러진 시민을 발견 후 신속하게 응급처치한 모범 사회복무요원을 표창하...","https://v.daum.net/v/20200706145452658"
"1883","이봉근 ""이유리는 큰 손, 간식 과자 50~100개씩 사와""","뉴시스","14:54","[서울=뉴시스]이호길 인턴 기자 = 배우 이유리와 이봉근이 6일 '가요광장'에 출연해 영화 '소리꾼' 촬영 에피소드를 전했다. 이봉근은 이날 KBS 라디오 쿨 FM '정은지의...","https://v.daum.net/v/20200706145451657"
"1884","제이미, JYP 계약 만료 당시 박진영에게 ""미안하다"" 사과 받은 이유는?","한국일보","14:54","제이미가 ‘비디오스타’에서 월드클래스를 입증한다. 7일 방송되는 MBC에브리원 ‘비디오스타’ 에서는 박지민에서 활동명을 변경한, 가수 제이미가 출연할 예정이다. ...","https://v.daum.net/v/20200706145448656"
"1885","'유지태♥<U+FE0E>' 김효진, 둘째 루이 폭풍 옹알이 공개..벌써 훈남[Oh!마이 Baby]","OSEN","14:54","[OSEN=선미경 기자] 배우 김효진이 둘째 아들의 사랑스러운 순간을 공개했다. 김효진은 6일 자신의 SNS에 “인터폰 눌러보며 열심히 말하는 루이”라는 글과 함께 짧은 ...","https://v.daum.net/v/20200706145441655"
"1886","인사 나누는 주호영-권영세","뉴스1","14:54","(서울=뉴스1) 성동훈 기자 = 미래통합당 주호영 원내대표와 권영세 의원이 6일 오후 서울 여의도 국회 의원회관에서 열린 ‘제2의 윤미향 방지를 위한 국민감독위원회 ...","https://v.daum.net/v/20200706145440654"
"1887","'동료 연예인 강제추행·협박' 이서원, 6월 30일 만기전역","엑스포츠뉴스","14:54","[엑스포츠뉴스 김유진 기자] 동료 연예인을 강제 성추행하고 협박한 혐의를 받았던 배우 이서원이 6월 30일 만기전역한 소식이 전해졌다. 2018년 11월 20일 입대했던 이...","https://v.daum.net/v/20200706145436653"
"1888","[포토]안희정 전 지사 모친 조문 마친 이해찬 민주당 대표","아시아경제","14:54","이해찬 더불어민주당 대표가 6일 서울 종로구 서울대병원 장례식장에 마련된 안희정 전 충남도지사 모친 빈소를 찾아 조문을 마친 뒤 이동하고 있다./강진형 기자aymsdr","https://v.daum.net/v/20200706145435652"
"1889","[MD포토] 서지훈-조우리, '저희도 함께 하트 만들어요'","마이데일리","14:54","[마이데일리 = 송일섭 기자] 배우 서지훈과 조우리가 6일 오후 온라인으로 진행된 KBS 2TV 새 월화드라마 '그놈이 그놈이다' (극본 이은영, 연출 최윤석) 제작발표회에...","https://v.daum.net/v/20200706145432651"
"1890","[인사]서산시","뉴스1","14:54","(서산=뉴스1) 김태완 기자 = ◆서산시  ▷5급 Δ기획예산담당관 구창모 Δ기업지원과장 한명동 Δ회계과장 이문구 Δ보건행정과장 전용문 Δ성연면장 김종길","https://v.daum.net/v/20200706145432650"
"1891","[인사]서산시","뉴스1","14:54","(서산=뉴스1) 김태완 기자 = ◆서산시  ▷5급 Δ기획예산담당관 구창모 Δ기업지원과장 한명동 Δ회계과장 이문구 Δ보건행정과장 전용문 Δ성연면장 김종길","https://v.daum.net/v/20200706145432650"
"1892","NH선물, 창립 28주년 기념 수수료 70% 할인 혜택 제공","데일리안","14:54","NH선물은 창립 28주년을 기념해 고객을 대상으로 해외선물 수수료 70% 할인혜택을 제공한다고 6일 밝혔다.할인혜택 대상은 신규 계좌개설 및 휴면 고객이다. 또 이번 달...","https://v.daum.net/v/20200706145430649"
"1893","'비디오스타' 제이미 ""박진영 덕분에 하고 싶은 음악 찾았다""","마이데일리","14:54","[마이데일리 = 양유진 기자] 가수 제이미가 월드클래스를 입증한다. 7일 방송되는 케이블채널 MBC에브리원 '비디오스타'는'레어템 특집! 본캐로 로그인하셨습니다' 특집...","https://v.daum.net/v/20200706145430648"
"1894","인사말 하는 김영록 전남도지사","연합뉴스","14:54","(서울=연합뉴스) 안정원 기자 = 김영록 전남도지사가 6일 오후 서울 여의도 국회 도서관에서 열린 국회 기후 위기 그린뉴딜 연구회 주최 전남 서남권 해상풍력 산업생태...","https://v.daum.net/v/20200706145425647"
"1895","[포토]빈소 나서는 이해찬 대표","아시아경제","14:54","이해찬 더불어민주당 대표가 6일 서울 종로구 서울대병원 장례식장에 마련된 안희정 전 충남도지사 모친 빈소를 찾아 조문을 마친 뒤 이동하고 있다./강진형 기자aymsdr","https://v.daum.net/v/20200706145423646"
"1896","페이퍼코리아, +10.08% 상승폭 확대","조선비즈","14:54","페이퍼코리아(001020)가 상승폭을 확대하고 있다. 전일 대비 10.08% 상승한 1,310원에 거래되고 있다.페이퍼코리아의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외...","https://v.daum.net/v/20200706145422645"
"1897","한성숙·여민수 ""국내외 역차별 해소, 동일 기준 적용해야""","아이뉴스24","14:54","[아이뉴스24 김문기 기자] ""매번 말하지만 (법과 제도면에서의) 조항이 있으면 같은 기준으로 갔으면 한다."", ""그런 쪽(해외 플랫폼)과 국내 플랫폼 간의 건전한 경쟁으...","https://v.daum.net/v/20200706145418644"
"1898","경찰, 구급차 막은 택시기사에 '미필적 고의 살인' 검토","JTBC","14:54","응급환자를 태우고 가던 구급차가 도로 2차선에서 1차선으로 천천히 진입합니다. 그러다 한 택시가 구급차와 추돌했는데요. 택시기사는 진짜 응급환자가 타고 있는 게 ...","https://v.daum.net/v/20200706145417643"
"1899","[속보] 문 대통령 ""3차 추경, 지자체 협력해 속도감있게 진행하라""","머니S","14:54","[속보] 문 대통령 ""3차 추경, 지자체 협력해 속도감있게 진행하라""[머니S 주요뉴스]☞ ☞ ☞ ☞ ☞ ☞ ☞ ☞ ☞ ☞ 정소영 기자 wjsry21emd@mt.co.kr","https://v.daum.net/v/20200706145416642"
"1900","USA ANIMALS AMERICAN BISON BUFFALO","연합뉴스","14:54","epa08529959 An image taken with a drone shows an aerial view of a herd of American bison (Bison bison), also known as buffaloes, grazing near Wright, Wyoming","https://v.daum.net/v/20200706145416641"
"1901","광주서부교육지원청, '수업에 자신 있는 교사되기' 프로젝트 박차","노컷뉴스","14:54","광주서부교육지원청이 코로나19 상황 속 원격수업 및 대면수업의 혼란을 줄이고 학생들의 수업 만족도를 높이기 위한 정책의 하나로 6월 15일~12월 31일 '수업에 자신 ...","https://v.daum.net/v/20200706145414640"
"1902","전남문화관광재단, '전라남도문화재단'으로 새 출발","노컷뉴스","14:54","전라남도문화관광재단은 관광업무가 분리됨에 따라 '전라남도문화재단'으로 명칭을 변경하고 전남의 문화예술 중추기관으로 재도약한다고 6일 밝혔다. 전라남도문화재단...","https://v.daum.net/v/20200706145413639"
"1903","을지로 유명 커피 호랑이라떼, CU에 가면 있다","뉴시스","14:54","[서울=뉴시스] 손정빈 기자 = 편의점 씨유(CU)가 서울 을지로 유명 카페 '호랑이'의 '호랑이 라떼'를 6일부터 업계 단독으로 선보인다. 카페 호랑이는 일반 카페와 다르...","https://v.daum.net/v/20200706145411638"
"1904","[포토] 윤현민 '그놈이 그놈이라니?'","일간스포츠","14:54","배우 윤현민이 6일 오후 온라인 생중계로 진행된 KBS2 새 월화극 '그놈이 그놈이다' 제작발표회에 참석해 포토타임을 갖고 있다. '그놈이 그놈이다'(연출 최윤석)는 세 ...","https://v.daum.net/v/20200706145409637"
"1905","지코, 수록곡 '만화영화' MV 티저 공개..배우 박주현 출연","MK스포츠","14:54","매경닷컴 MK스포츠 손진아 기자 프로듀서 겸 아티스트 지코(ZICO)가 수록곡 '만화영화(Cartoon)' 뮤직비디오 티저 영상을 공개했다. 지코는 공식 SNS를 통해 새 미니앨...","https://v.daum.net/v/20200706145409636"
"1906","[포토] 서지훈, 단정한 외모","스타투데이","14:54","[매일경제 스타투데이] KBS 2TV 월화드라마 '그놈이 그놈이다'의 온라인 제작발표회가 6일 오후 열렸다. 제작발표회에는 출연배우 황정음, 윤현민, 서지훈, 최명길, 조...","https://v.daum.net/v/20200706145407635"
"1907","호주, 시드니-멜버른 왕래 막는다..101년전 스페인독감 이후 처음","머니투데이","14:54","호주에서 신종 코로나바이러스감염증(코로나19)가 다시 빠르게 확산하면서 봉쇄조치가 재도입되고 있다. 6일 로이터통신 등에 따르면 이날 호주 뉴사우스웨일스(NSW)주...","https://v.daum.net/v/20200706145407634"
"1908","새가 싫어하는 냄새 입힌 콩 발아율 '껑충'","연합뉴스","14:54","(괴산=연합뉴스) 박종국 기자 = 새가 싫어하는 냄새의 철분을 코팅해 심은 콩이 발아율도 높아 새로운 조류 퇴치 농사법으로 주목받고 있다. 6일 괴산군농업기술센터에 ...","https://v.daum.net/v/20200706145406633"
"1909","[포토]취재진 질문 받는 이해찬 대표","아시아경제","14:54","이해찬 더불어민주당 대표가 6일 서울 종로구 서울대병원 장례식장에 마련된 안희정 전 충남도지사 모친 빈소를 찾아 조문을 마친 뒤 이동하고 있다./강진형 기자aymsdr","https://v.daum.net/v/20200706145406632"
"1910","[포토] '그놈이 그놈이다'의 배우 조우리","스타투데이","14:54","[매일경제 스타투데이] KBS 2TV 월화드라마 '그놈이 그놈이다'의 온라인 제작발표회가 6일 오후 열렸다. 제작발표회에는 출연배우 황정음, 윤현민, 서지훈, 최명길, 조...","https://v.daum.net/v/20200706145406631"
"1911","'쾅쾅' K리그 10R 총 28골 폭발.. 진기록 가득","골닷컴","14:54","[골닷컴] 박병규 기자 = 지난 주말 K리그에는 진기록들이 펼쳐졌다. 한 경기에서 득점 해트트릭과 도움 해트트릭이 동시에 나온 것은 물론이며 총 28골로 12팀 체제 후 ...","https://v.daum.net/v/20200706145405630"
"1912","[포토] 조우리, 사랑스럽게 손하트","스타투데이","14:54","[매일경제 스타투데이] KBS 2TV 월화드라마 '그놈이 그놈이다'의 온라인 제작발표회가 6일 오후 열렸다. 제작발표회에는 출연배우 황정음, 윤현민, 서지훈, 최명길, 조...","https://v.daum.net/v/20200706145405629"
"1913","'종근당' 5% 이상 상승, 최근 3일간 기관 대량 순매수","한국경제","14:54","◆ 주체별 매매동향- 최근 3일간 기관 대량 순매수지난 한달을 기준으로 보면 외국인이 4.8만주를 순매도했고, 기관도 4.0만주를 순매도했지만, 개인은 오히려 14.6만주...","https://v.daum.net/v/20200706145404628"
"1914","USA ANIMALS AMERICAN BISON BUFFALO","연합뉴스","14:54","epa08529956 A herd of American bison (Bison bison), also known as buffaloes, grazes near Wright, Wyoming, USA, 05 July 2020. According to recent estimates, t","https://v.daum.net/v/20200706145404627"
"1915","포천시, 2020년 상반기 세외수입징수 대책보고회 개최","머니S","14:54","포천시는 이계삼 부시장 주재로 2020년 세입 목표 달성을 위한 상반기 세외수입 징수 대책보고회를 개최했다. / 사진제공=포천시포천시는 이계삼 부시장 주재로 2020년 ...","https://v.daum.net/v/20200706145403626"
"1916","보험사-가입자 '전동휠' 분쟁에 칼빼든 금감원..""탑승시 보험사에 알려야""","매일경제","14:54","금융감독원이 전동휠, 전동킥보드 등 개인형 이동장치 사용에 따른 보장가능여부를 놓고, 보험사와 가입자간 분쟁이 끊이질 않고 있는 현상황에 칼을 빼들었다. 전동휠...","https://v.daum.net/v/20200706145403624"
"1917","침방울 차단 마스크 '물샘 현상'..대형 마스크 제조업체 생산 중단","한국경제","14:54","품절 사태를 빚고 있는 침방울 차단 마스크를 생산하는 한 대형 마스크 제조업체가 최근 생산을 중단했다고 YTN이 단독 보도했다.<U+00A0> 마스크 이음새에서 물이 새어나와 ...","https://v.daum.net/v/20200706145403622"
"1918","문 대통령, 3차 추경 대국민 홍보전 지시..""국민·기업 몰라서 도움 받지 못하지 않도록 하라""","전자신문","14:54","문재인 대통령은 6일 3차 추가경정예산(추경)을 언급하며 “어려운 국민과 기업이 지원 대책을 몰라 도움 받지 못하는 일이 없도록 각별히 신경 써 주기를 바란다”고 ...","https://v.daum.net/v/20200706145403621"
"1919","""엄마 목 너무 아파요.."" 광주 다솜어린이집 검체 검사","노컷뉴스","14:54","""엄마 목이 너무 아파요. 면봉도 너무 무서워요."" 6일 오전 10시 광주 동구청 앞 주차장. 주차장에 임시로 마련된 드라이브 스루 선별진료소(이동식 선별진료소)옆으로 ...","https://v.daum.net/v/20200706145402620"
"1920","메콕스큐어메드, 임상시험용 경구용 항암제 생산 개시","매일경제","14:54","메콕스큐어메드는 혈액암 치료제 주사제 벤다무스틴(Bendamustine)의 경구용 투여경로변경신약의 안정성 시험을 위한 완제품 생산을 마치고, 다국적 임상을 위해 독일 ...","https://v.daum.net/v/20200706145402619"
"1921","""엄마 목 너무 아파요.."" 광주 다솜어린이집 검체 검사","노컷뉴스","14:54","""엄마 목이 너무 아파요. 면봉도 너무 무서워요."" 6일 오전 10시 광주 동구청 앞 주차장. 주차장에 임시로 마련된 드라이브 스루 선별진료소(이동식 선별진료소)옆으로 ...","https://v.daum.net/v/20200706145402620"
"1922","메콕스큐어메드, 임상시험용 경구용 항암제 생산 개시","매일경제","14:54","메콕스큐어메드는 혈액암 치료제 주사제 벤다무스틴(Bendamustine)의 경구용 투여경로변경신약의 안정성 시험을 위한 완제품 생산을 마치고, 다국적 임상을 위해 독일 ...","https://v.daum.net/v/20200706145402619"
"1923","'확찐자' 위한 냉면..라이블리 곤약면 3종 출시","한국경제","14:54","대상은 청정원의 온라인 전문 브랜드 '라이틀리'가 곤약을 주원료로 활용한 곤약면 3종을 출시했다고 6일 밝혔다. 신제품은 곤약 물냉면, 곤약 매콤비빔면, 면이 된 ...","https://v.daum.net/v/20200706145402618"
"1924","CJ 오쇼핑, 사계절 패션 역대급 할인전.. ""최대 56% 싸다""","머니S","14:54","CJ ENM 오쇼핑부문이 7월 6일부터 10일까지 역대급 패션 할인 행사인 '패션 클리어 위크'를 진행한다고 밝혔다. 패션 의류부터 스포츠 의류, 명품 잡화 등 여름을 포함...","https://v.daum.net/v/20200706145401617"
"1925","개관 37년된 대구 어린이회관, 리모델링 착수<U+00A0>","쿠키뉴스","14:54","[대구=쿠키뉴스] 최태욱 기자 = 대구시는 개관한 지 30년이 훨씬 지나 노후화된 대구 어린이회관의 대대적인 리모델링에 착수한다고 6일 밝혔다. 대구시는 지난 3월 대...","https://v.daum.net/v/20200706145401616"
"1926","부천서 추가 확진자 2명 발생..고강동·옥길동 주민","매일경제","14:54","경기도 부천시에서 코로나19 확진 환자 2명이 추가로 발생했다. 6일 부천시는 관내 173·174번째 확진자 발생 사실을 알렸다. 부천 173번 확진자인 A 씨는 고강동에 거...","https://v.daum.net/v/20200706145401615"
"1927","등록금 환불 자구 노력 대학에 지원..이달 말까지 방안 발표","SBS","14:54","▲ 고려대학교 등록금반환운동 TF 발족 기자회견에서 손팻말 들고 있는 학생들<U+00A0>  교육부가 1천억 원 추가경정예산과 관련해 등록금 환불에 나서는 대학을 대상으로 구...","https://v.daum.net/v/20200706145401614"
"1928","현대L&C, 외장재 사업 본격 진출","매일경제","14:54","현대백화점그룹 계열 종합 건자재 기업 현대L&C가 건물 지붕 외장재 TPO(Thermoplastic Olefin) 방수시트를 출시하며 본격적인 외장재 사업에 뛰어든다. 현대L&C는 그간...","https://v.daum.net/v/20200706145400612"
"1929","쿠바 미사일 위기를 들여다보면 한반도가 보인다","오마이뉴스","14:54","[오마이뉴스 지유석 기자] <U+00A0>  ▲ <U+00A0>경희대 미래문명원 안병진 교수의 는 쿠바 미사일 위기를 통해 한반도 정세를 분석한 책이다. ⓒ 모던 아카이브남북 ...","https://v.daum.net/v/20200706145400613"
"1930","떠나는 'SKT 2G' 서비스 vs 헤어지지 못하는 '01X'..""대법 상고 불사""","뉴스1","14:53","(서울=뉴스1) 이창규 기자 = SK텔레콤이 6일부터 2세대(2G) 이동통신 서비스를 종료한다. 네트워크 문제가 심각하다고 판단되는 지방에서부터 서울까지 순차적으로 진행...","https://v.daum.net/v/20200706145356610"
"1931","[포토]안희정 전 지사 조문 마친 이해찬 대표","아시아경제","14:53","이해찬 더불어민주당 대표가 6일 서울 종로구 서울대병원 장례식장에 마련된 안희정 전 충남도지사 모친 빈소를 찾아 조문을 마친 뒤 이동하고 있다./강진형 기자aymsdr","https://v.daum.net/v/20200706145355609"
"1932","'그놈이' 최명길 ""오랜만에 사랑의 감정 느끼며 촬영""","스타뉴스","14:53","[스타뉴스 윤성열 기자] 배우 최명길 /사진제공=KBS 배우 최명길이 '그놈은 그놈이다' 촬영에 임하는 소감을 밝혔다. 6일 오후 KBS 공식 유튜브 채널을 통해 KBS 2TV 새...","https://v.daum.net/v/20200706145354608"
"1933","Israel Satellite","연합뉴스","14:53","In this photo released by Israel Ministry of Defense Spokesperson's Office, the ""Ofek 16"" reconnaissance satellite blasts off at the Palmachim air base in ce","https://v.daum.net/v/20200706145352607"
"1934","'찐사친' 한예리X김지석, 달콤한 눈맞춤..'가족입니다'","뉴시스","14:53","[서울=뉴시스] 이현주 기자 = '(아는 건 별로 없지만) 가족입니다' 한예리와 김지석이 단단한 우정의 틀을 깨고 변화를 시작한다. tvN 월화극 '가족입니다' 측은 6일 방...","https://v.daum.net/v/20200706145350606"
